"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma","time_bin","id","getech_lng","getech_lat","Stage.number","ext"
"110053",155935,"col","Suwannee Limestone",-82.21,28.15,"USGS Loc. 11116 - Blackwater Creek [Suwannee Lmst]",NA,"",1,"Rupelian","",33.9,28.1,32912,"gp_mid",-69.66,30.96,"109",31,"rupelian",29445,-75.9334,26.0044,12,1
"110054",155936,"col","Suwannee Limestone",-82.39,28.56,"USGS Loc. 12321 - Brooksville [Suwannee Lmst]",NA,"",2,"Rupelian","",33.9,28.1,32912,"gp_mid",-69.76,31.39,"109",31,"rupelian",9747,-75.9334,26.0044,12,1
"110056",155942,"col","Suwannee Limestone",-83.85,31.57,"USGS Loc. 7995 - Isabella [Suwannee Lmst]",NA,"",1,"Rupelian","",33.9,28.1,32912,"gp_mid",-70.69,34.56,"109",31,"rupelian",29447,-75.4317,30.9849,12,1
"110060",155949,"col","Suwannee Limestone",-83.17,30.05,"USGS Loc. 14070 - Ellaville [Suwannee Lmst]",NA,"",1,"Rupelian","",33.9,28.1,32912,"gp_mid",-70.28,32.97,"109",31,"rupelian",27656,-75.6885,28.4949,12,1
"110061",155950,"col","Suwannee Limestone",-83.17,30.05,"USGS Loc. 12744 - Ellaville [Suwannee Lmst]",NA,"",1,"Rupelian","",33.9,28.1,32912,"gp_mid",-70.28,32.97,"109",31,"rupelian",27656,-75.6885,28.4949,12,1
"110062",155951,"col","Marianna Limestone",-85.21,30.77,"USGS Loc. 6767 - Marianna [Marianna Lmst]",NA,"",1,"Rupelian","",33.9,28.1,32912,"gp_mid",-72.22,33.95,"109",31,"rupelian",29450,-79.3741,28.7841,12,1
"110063",155952,"col","Marianna Limestone",-85.21,30.77,"USGS Loc. 14330 - Marianna [Marianna Lmst]",NA,"",1,"Rupelian","",33.9,28.1,32912,"gp_mid",-72.22,33.95,"109",31,"rupelian",29450,-79.3741,28.7841,12,1
"110064",155953,"col","Suwannee Limestone",-83.67,30.61,"USGS Loc. 15068a - Washington [Suwannee Lmst]",NA,"",1,"Rupelian","",33.9,28.1,32912,"gp_mid",-70.68,33.59,"109",31,"rupelian",29451,-75.6885,28.4949,12,1
"110080",155969,"col","Flint River",-84.17,31.73,"USGS Loc. 7421 - Leesburg [Flint River Fm]",NA,"",1,"Rupelian","",33.9,28.1,32912,"gp_mid",-70.98,34.77,"109",31,"rupelian",29456,-75.4317,30.9849,12,1
"110238",156168,"col","Entre-Córregos",-44.6,-21.98,"Near Aiuruoca municipality",NA,"",2,"Rupelian","",33.9,28.1,54711,"gp_mid",-36.5,-23.46,"201",31,"rupelian",29474,-37.7922,-25.4914,12,1
"110243",156231,"col","Maniyara Fort",68.7,23.08,"Waior village, lower part - Maniyara Fort Formation",NA,"",12,"Rupelian","",33.9,28.1,51166,"gp_mid",69.23,8.55,"501",31,"rupelian",29477,61.0151,12.9429,12,1
"110244",156232,"col","Maniyara Fort",68.77,23.7,"Babia Hill, lower part - Maniyara Fort Formation",NA,"",4,"Rupelian","",33.9,28.1,51166,"gp_mid",69.44,9.14,"501",31,"rupelian",29478,61.0151,12.9429,12,1
"110617",156997,"col","Calcaires de Vacheres",5.81,43.9,"Sainte Maime (Gentilini collection)",NA,"",3,"Rupelian","",33.9,28.1,51665,"gp_mid",9.68,38.61,"305",31,"rupelian",29582,2.5854,42.483,12,1
"112311",159705,"col","Menilite",17.82,49.48,"Kel-zámek locality",NA,"Kelc chateau",2,"Rupelian","",33.9,28.1,51650,"gp_mid",20.94,43.82,"305",31,"rupelian",30130,12.7694,48.0857,12,1
"112488",159937,"col","Trent",-79.68,33.28,"Sample CR-R [Trent Fm]",NA,"",1,"Rupelian","",33.9,28.1,52211,"gp_mid",-66.1,35.68,"109",31,"rupelian",30169,-71.7627,30.7029,12,1
"112889",160454,"col","Mint Springs",-89.05,31.23,"MSU Loc. 2181 - Smith Co. Lime Plant [Mint Springs Marl]",NA,"",1,"Rupelian","",33.9,28.1,52323,"gp_mid",-76.08,34.92,"109",31,"rupelian",30329,-83.0695,29.0788,12,1
"113022",160670,"col","Paisslberg",11,47.17,"Bad Haring [Paisslberg Fm]",NA,"",1,"Rupelian","",33.9,28.1,52420,"gp_mid",16.41,39.91,"307",31,"rupelian",30370,5.7037,42.9866,12,1
"113023",160671,"col","Kiscell",19.08,47.5,"Ujlak brickyard [Kiscell Fm]",NA,"",1,"Rupelian","",33.9,28.1,52420,"gp_mid",23.38,38.84,"308",31,"rupelian",30371,12.5965,43.731,12,1
"114385",162464,"col","Ashawq",54.42,17.06,"Taqah",NA,"",49,"Early Oligocene","",33.9,28.4,52908,"gp_mid",51.32,4.4,"503",31.15,"rupelian",30697,49.3217,8.9754,12,1
"115528",164656,"col","",11.6,45.75,"San Luca, Vicenza",NA,"",1,"Rupelian","",33.9,28.1,53798,"gp_mid",16.45,38.43,"307",31,"rupelian",30908,9.6638,40.8005,12,1
"115588",164755,"col","",120,-4,"Sulawesi, Siloro-Tonasa II",NA,"",1,"Rupelian","",33.9,28.1,53783,"gp_mid",130.25,-1.4,"683",31,"rupelian",30921,122.8445,5.429,12,1
"115653",164936,"col","",5.82,43.9,"Bois d'Asson (Réserve Géologique du Lubéron coll.)",NA,"",6,"Rupelian","",33.9,28.1,53926,"gp_mid",9.69,38.61,"305",31,"rupelian",21813,2.5854,42.483,12,1
"116218",165736,"col","Ashley",-80.06,32.87,"Covington Estates",NA,"",1,"Rupelian","",33.9,28.1,54174,"gp_mid",-66.57,35.33,"109",31,"rupelian",31082,-71.7627,30.7029,12,1
"116686",166390,"col","Lincoln Creek",-123.61,46.59,"N.P. 254, Green Creek, Holcomb",NA,"",1,"Rupelian","",33.9,28.1,54367,"gp_mid",-106.61,51.62,"129",31,"rupelian",31254,-114.3346,48.667,12,1
"116755",166597,"col","",145.65,-41.5,"Lea River",NA,"",10,"Early Oligocene","",33.9,28.4,54423,"gp_mid",157.3,-55.83,"801",31.15,"rupelian",31288,146.2762,-58.1705,12,1
"116856",166735,"col","",146.15,-41.62,"Lemonthyme Creek",NA,"",5,"Early Oligocene","",33.9,28.4,54441,"gp_mid",158,-55.82,"801",31.15,"rupelian",31306,146.2762,-58.1705,12,1
"116889",166832,"col","",146.12,-41.53,"Cethana Dam",NA,"",130,"Early Oligocene","",33.9,28.4,54512,"gp_mid",157.91,-55.75,"801",31.15,"rupelian",31315,146.2762,-58.1705,12,1
"116902",166979,"col","Jebel Qatrani",30.58,29.45,"Quarry B (Jebel Qatrani Formation)",NA,"""lower sequence""",3,"Rupelian","",33.9,28.1,28104,"gp_mid",31.91,20.56,"715",31,"rupelian",1481,25.3985,25.4583,12,1
"119434",170993,"col","Blanch Point",138.45,-35.23,"Aldinga, Blanche Point Fm",NA,"",2,"Rupelian","",33.9,28.1,55650,"gp_mid",145.15,-51.43,"801",31,"rupelian",31797,134.4656,-51.499,12,1
"119813",171382,"col","Kishima",129.93,33.37,"Riverbank of the Tanaka river, Kitahata- Shimohirano",NA,"",3,"Rupelian","",33.9,28.1,55759,"gp_mid",126.8,35.74,"610",31,"rupelian",31932,128.7004,36.3002,12,1
"119814",171383,"col","Kishima",129.92,33.37,"Riverbed of a branch of the Tanaka river, Kitahata- Shimohirano, Kishima Fm",NA,"",5,"Rupelian","",33.9,28.1,55759,"gp_mid",126.79,35.73,"610",31,"rupelian",31933,128.7004,36.3002,12,1
"120347",172000,"col","Makah",-124.55,48.35,"Bullman Creek, LACMIP 15622",NA,"",4,"Early Oligocene","",33.9,28.4,55866,"gp_mid",-107.47,53.41,"129",31.15,"rupelian",32011,-114.3346,48.667,12,1
"120899",174031,"col","Jebel Qatrani",30.58,29.45,"Lower beds, west of Quarry A",NA,"Lower sequence of the Jebel Qatrani Formation Fayum",2,"Rupelian","",33.9,28.1,57659,"gp_mid",31.91,20.56,"715",31,"rupelian",1481,25.3985,25.4583,12,1
"121260",174689,"col","",21.61,49.74,"Winnica",NA,"",5,"Rupelian","",33.9,28.1,56725,"gp_mid",24.37,44.01,"305",31,"rupelian",32199,16.37,48.3091,12,1
"121634",175334,"col","Ashawaq",53,17,"Thaytiniti",NA,"",56,"Early Oligocene","",33.9,28.4,52916,"gp_mid",49.96,4.47,"503",31.15,"rupelian",32281,45.7229,9.3866,12,1
"121704",175420,"col","Jebel Qatrani",30.5,29.5,"Quarry A (Jebel Qatrani Formation)",NA,"Jebel qatrani, Lower sequence, Fayum, Egypt",9,"Rupelian","",33.9,28.1,2700,"gp_mid",31.83,20.62,"715",31,"rupelian",9618,25.3985,25.4583,12,1
"122127",175909,"col","Jebel Qatrani",30.88,29.6,"Lower fossil wood zone ",NA,"Fayum, Jebel Qatrani",2,"Rupelian","",33.9,28.1,57654,"gp_mid",32.19,20.7,"715",31,"rupelian",32344,25.3985,25.4583,12,1
"122421",176343,"col","Jebel Qatrani",30.58,29.43,"Jebel Qatrani Fm",NA,"",2,"Rupelian","",33.9,28.1,57978,"gp_mid",31.9,20.54,"715",31,"rupelian",32433,25.3985,25.4583,12,1
"122422",176344,"col","Jebel Qatrani",30.58,29.43,"Upper sequence, Jebel Qatrani Fm",NA,"",1,"Rupelian","",33.9,28.1,57978,"gp_mid",31.9,20.54,"715",31,"rupelian",32433,25.3985,25.4583,12,1
"123270",177495,"col","",9.27,51.05,"Borken",NA,"Altenburg IV quarry; Melanian clay; Melanienton",6,"Early Oligocene","",33.9,28.4,59683,"gp_mid",13.36,45.62,"315",31.15,"rupelian",32624,2.0493,47.4687,12,1
"123484",178064,"col","Alzey",7.72,49.82,"Nyst (Waldböckelheim)",NA,"",1,"Rupelian","",33.9,28.1,58906,"gp_mid",11.86,44.45,"315",31,"rupelian",28944,2.0493,47.4687,12,1
"123548",178149,"col","Calcaires de Vacheres?",5.79,44.01,"Fontienne",NA,"",1,"Rupelian","",33.9,28.1,58591,"gp_mid",9.68,38.72,"305",31,"rupelian",32732,2.5854,42.483,12,1
"124712",179661,"col","Muschelsandstein",8.67,49.55,"Weinheim",NA,"",1,"Rupelian","",33.9,28.1,57818,"gp_mid",12.7,44.15,"305",31,"rupelian",33041,2.0493,47.4687,12,1
"124755",179714,"col","Ligurian",8.77,44.57,"Carpeneto",NA,"",1,"Rupelian","",33.9,28.1,59230,"gp_mid",13.6,37.81,"307",31,"rupelian",33055,2.5854,42.483,12,1
"124767",179726,"col","Ashawq",54,17,"DPP-2010-1",NA,"",7,"Early Oligocene","",33.9,28.4,59578,"gp_mid",50.91,4.38,"503",31.15,"rupelian",33060,45.7229,9.3866,12,1
"124930",179888,"col","",130.33,33.58,"Meinohama, near Fukuoka",NA,"",2,"Rupelian","",33.9,28.1,59678,"gp_mid",127.17,36,"610",31,"rupelian",13282,128.7004,36.3002,12,1
"124934",179892,"col","",130.66,33.42,"Yamanokami, Hoshuyama-mura, Asakura coal-field",NA,"",7,"Rupelian","",33.9,28.1,59682,"gp_mid",127.54,35.89,"610",31,"rupelian",33118,128.7004,36.3002,12,1
"125123",180396,"col","Nakazato",129.75,33.2,"Fourth Pit of the Ikeno Coal Mine",NA,"Ohno Town",1,"Early Oligocene","",33.9,28.4,59871,"gp_mid",126.65,35.55,"610",31.15,"rupelian",33177,128.7004,36.3002,12,1
"125143",180416,"col","Lincoln Creek",-123.61,46.58,"UCMP A64, Willapa River at Big Bend",NA,"",1,"Rupelian","",33.9,28.1,59868,"gp_mid",-106.61,51.61,"129",31,"rupelian",4973,-114.3346,48.667,12,1
"125145",180418,"col","Marrowstone",-122.69,48.05,"UCMP A3696, Marrowstone Island",NA,"",15,"Rupelian","",33.9,28.1,59868,"gp_mid",-105.44,53.04,"129",31,"rupelian",33191,-114.3346,48.667,12,1
"125146",180419,"col","Marrowstone",-122.69,48.06,"UCMP A3695, Marrowstone Island",NA,"",19,"Rupelian","",33.9,28.1,59868,"gp_mid",-105.44,53.04,"129",31,"rupelian",33192,-114.3346,48.667,12,1
"125167",180440,"col","Lincoln Creek",-123.31,46.94,"CAS 1818, Porter",NA,"",1,"Rupelian","",33.9,28.1,54367,"gp_mid",-106.24,51.95,"129",31,"rupelian",5133,-114.3346,48.667,12,1
"125168",180441,"col","Lincoln Creek",-123.61,46.58,"UCMP 3617, near Holcomb",NA,"",1,"Rupelian","",33.9,28.1,54367,"gp_mid",-106.61,51.61,"129",31,"rupelian",4973,-114.3346,48.667,12,1
"125180",180453,"col","Uzunbas",51.72,43.82,"Uzunbas ravine, Karagie Depression, Mangyshlak",NA,"",1,"Rupelian","",33.9,28.1,35921,"gp_mid",51.79,38.36,"402",31,"rupelian",33212,46.5328,45.3118,12,1
"125691",181101,"col","",2.01,43.58,"Puylaurens",NA,"",2,"Rupelian","",33.9,28.1,60047,"gp_mid",6.15,38.46,"305",31,"rupelian",33311,-0.39,39.4487,12,1
"126339",182155,"col","Ashley",-79.99,32.83,"Northbridge Park, Ashley Fm.",NA,"",7,"Rupelian","",33.9,28.1,73281,"gp_mid",-66.5,35.28,"109",31,"rupelian",33451,-71.7627,30.7029,12,1
"126370",182354,"col","Villarrosano",-1.02,40.53,"Villarrosano 14",NA,"VRS14",1,"MP 21","",33.9,28.4,26808,"gp_mid",3.28,35.87,"304",31.15,"rupelian",33457,-3.8765,36.8637,12,1
"126392",182499,"col","Cemalettin",34.79,41.53,"BOY-2, Boyabat",NA,"",1,"Rupelian","",33.9,28.1,60699,"gp_mid",36.29,35.74,"511",31,"rupelian",33463,28.2834,41.5546,12,1
"126399",182510,"col","Lignite-Sandstone",26.9,38.15,"Karacali",NA,"",5,"Early Oligocene","",33.9,28.4,60703,"gp_mid",28.97,32.36,"504",31.15,"rupelian",33465,22.6388,31.9353,12,1
"126400",182511,"col","Lignite-Sandstone",26.9,38.15,"Pasakoy, west of the village of Ahmetpasa",NA,"",7,"Early Oligocene","",33.9,28.4,60703,"gp_mid",28.97,32.36,"504",31.15,"rupelian",33465,22.6388,31.9353,12,1
"126401",182512,"col","Lignite-Sandstone",26.9,38.15,"1.5 km. northeast of the village of Haskoy",NA,"",7,"Early Oligocene","",33.9,28.4,60703,"gp_mid",28.97,32.36,"504",31.15,"rupelian",33465,22.6388,31.9353,12,1
"126456",182608,"col","",7.03,47.39,"Bressaucourt",NA,"",2,"Rupelian","",33.9,28.1,60785,"gp_mid",11.06,42.05,"305",31,"rupelian",33487,2.329,44.9762,12,1
"126469",182622,"col","",7.5,47.44,"Kleinblauen",NA,"",6,"Rupelian","",33.9,28.1,60785,"gp_mid",11.49,42.09,"305",31,"rupelian",33495,2.329,44.9762,12,1
"126900",183351,"col","",7.37,47.34,"Poillat",NA,"eastern bank of the Birse River, near Courrendlin",8,"Rupelian","",33.9,28.1,61204,"gp_mid",11.36,41.99,"305",31,"rupelian",33572,2.329,44.9762,12,1
"126902",183353,"col","",8.03,49.73,"Offenheim",NA,"",1,"Early Oligocene","",33.9,28.4,61204,"gp_mid",12.14,44.35,"315",31.15,"rupelian",33574,2.0493,47.4687,12,1
"126903",183354,"col","",11.28,47.73,"Habach 5",NA,"",1,"Early Oligocene","",33.9,28.4,61204,"gp_mid",14.94,42.25,"305",31.15,"rupelian",33575,5.7037,42.9866,12,1
"126905",183356,"col","",7.5,47.34,"Dürrenberg",NA,"Durrenberg; Mervelier",10,"Rupelian","",33.9,28.1,61205,"gp_mid",11.47,41.98,"305",31,"rupelian",33576,2.329,44.9762,12,1
"126915",183371,"col","",7.56,47.25,"Balm",NA,"",18,"Rupelian","",33.9,28.1,61205,"gp_mid",11.52,41.89,"305",31,"rupelian",33577,2.329,44.9762,12,1
"126916",183372,"col","",7.4,47.18,"Grenchen-1",NA,"",2,"Rupelian","",33.9,28.1,61205,"gp_mid",11.38,41.83,"305",31,"rupelian",33578,2.329,44.9762,12,1
"126959",183510,"col","",6.03,45.9,"Lovagny",NA,"",6,"MP 21","MP 22",33.9,28.4,61260,"gp_mid",10.03,40.61,"305",31.15,"rupelian",33597,2.5854,42.483,12,1
"126980",183531,"col","Borysthenic",34.12,47.68,"Pokrov (Oligocene)",NA,"",7,"Rupelian","",33.9,28.1,61526,"gp_mid",35.61,41.89,"302",31,"rupelian",33603,27.6352,46.5329,12,1
"126993",183544,"col","",7.26,47.31,"1 km NW of Soulce",NA,"",10,"MP 23","",33.9,28.4,61323,"gp_mid",11.26,41.96,"305",31.15,"rupelian",33607,2.329,44.9762,12,1
"126994",183545,"col","",7.34,47.35,"Beuchille",NA,"",2,"MP 23","",33.9,28.4,61323,"gp_mid",11.34,42,"305",31.15,"rupelian",33608,2.329,44.9762,12,1
"126995",183546,"col","",7.36,47.34,"Pré Chevalier",NA,"Pre Chevalier",1,"MP 23","",33.9,28.4,61323,"gp_mid",11.35,41.99,"305",31.15,"rupelian",33609,2.329,44.9762,12,1
"127102",183669,"col","",9.96,48.42,"Eselsberg",NA,"",2,"MP 21","",33.9,28.4,61356,"gp_mid",13.79,42.97,"305",31.15,"rupelian",33638,5.7037,42.9866,12,1
"127397",183974,"col","",9.9,48.42,"Herrlingen 1",NA,"",1,"MP 22","",33.9,28.4,61442,"gp_mid",13.74,42.98,"305",31.15,"rupelian",22585,5.7037,42.9866,12,1
"127406",183983,"col","",-0.8,40.83,"Montalbán 3X",NA,"Montalban 3X",1,"Early Oligocene","",33.9,28.4,61468,"gp_mid",3.5,36.16,"304",31.15,"rupelian",11241,-3.8765,36.8637,12,1
"127407",183984,"col","",-0.8,40.83,"Montalbán 8",NA,"Montalban 8",1,"Early Oligocene","",33.9,28.4,61468,"gp_mid",3.5,36.16,"304",31.15,"rupelian",11241,-3.8765,36.8637,12,1
"127408",183985,"col","",-0.8,40.83,"Montalbán 3C",NA,"Montalban 3C",1,"Early Oligocene","",33.9,28.4,61468,"gp_mid",3.5,36.16,"304",31.15,"rupelian",11241,-3.8765,36.8637,12,1
"127409",183986,"col","",-0.8,40.83,"Montalbán 7",NA,"Montalban 7",1,"Early Oligocene","",33.9,28.4,61468,"gp_mid",3.5,36.16,"304",31.15,"rupelian",11241,-3.8765,36.8637,12,1
"127410",183987,"col","",-0.8,40.83,"Montalbán 9",NA,"Montalban 9",1,"Early Oligocene","",33.9,28.4,61468,"gp_mid",3.5,36.16,"304",31.15,"rupelian",11241,-3.8765,36.8637,12,1
"127411",183988,"col","",-0.8,40.83,"Montalbán 10",NA,"Montalban 10",2,"Early Oligocene","",33.9,28.4,61468,"gp_mid",3.5,36.16,"304",31.15,"rupelian",11241,-3.8765,36.8637,12,1
"127412",183989,"col","",-0.8,40.83,"Montalbán 11",NA,"Montalban 11",1,"Early Oligocene","",33.9,28.4,61468,"gp_mid",3.5,36.16,"304",31.15,"rupelian",11241,-3.8765,36.8637,12,1
"127413",183990,"col","",-0.8,40.83,"Montalbán 12",NA,"Montalban 12",1,"Early Oligocene","",33.9,28.4,61468,"gp_mid",3.5,36.16,"304",31.15,"rupelian",11241,-3.8765,36.8637,12,1
"127414",183991,"col","",-0.8,40.83,"Montalbán S",NA,"Montalban S",1,"Early Oligocene","",33.9,28.4,61468,"gp_mid",3.5,36.16,"304",31.15,"rupelian",11241,-3.8765,36.8637,12,1
"127415",183992,"col","Villarrosano",-1.02,40.53,"Villarrosano 15A",NA,"VRS15A",1,"MP 21","",33.9,28.4,61468,"gp_mid",3.28,35.87,"304",31.15,"rupelian",33457,-3.8765,36.8637,12,1
"127416",183993,"col","Villarrosano",-1.02,40.53,"Villarrosano 15B",NA,"VRS15B",1,"MP 21","",33.9,28.4,61468,"gp_mid",3.28,35.87,"304",31.15,"rupelian",33457,-3.8765,36.8637,12,1
"127427",184004,"col","Villarrosano",-1.02,40.53,"Villarrosano 17A",NA,"VRS17A",1,"MP 21","",33.9,28.4,61468,"gp_mid",3.28,35.87,"304",31.15,"rupelian",33457,-3.8765,36.8637,12,1
"127428",184005,"col","Villarrosano",-1.02,40.53,"Villarrosano 8B",NA,"VRS8B",1,"MP 21","",33.9,28.4,61468,"gp_mid",3.28,35.87,"304",31.15,"rupelian",33457,-3.8765,36.8637,12,1
"127429",184006,"col","Villarrosano",-1.02,40.53,"Matamoros 4B",NA,"MTM4B",1,"MP 21","",33.9,28.4,61468,"gp_mid",3.28,35.87,"304",31.15,"rupelian",33457,-3.8765,36.8637,12,1
"127431",184008,"col","Villarrosano",-1.27,40.58,"Aguatón 9",NA,"Aguaton; AGT9",1,"MP 21","",33.9,28.4,61468,"gp_mid",3.05,35.92,"304",31.15,"rupelian",13054,-3.8765,36.8637,12,1
"127432",184009,"col","",-1.15,40.97,"Olalla 10",NA,"OLA10",1,"Early Oligocene","",33.9,28.4,61468,"gp_mid",3.17,36.3,"304",31.15,"rupelian",11240,-3.8765,36.8637,12,1
"127505",184087,"col","",5.82,43.9,"Dauphin (Réserve Géologique du Lubéron coll.)",NA,"",4,"Rupelian","",33.9,28.1,61455,"gp_mid",9.69,38.61,"305",31,"rupelian",21813,2.5854,42.483,12,1
"127506",184088,"col","Calcaires de Vacheres",5.81,43.9,"Sainte Maime (Réserve Géologique du Lubéron coll.)",NA,"",1,"Rupelian","",33.9,28.1,61455,"gp_mid",9.68,38.61,"305",31,"rupelian",29582,2.5854,42.483,12,1
"127513",184095,"col","",8.85,47.93,"Liptingen",NA,"",1,"MP 22","",33.9,28.4,52988,"gp_mid",12.75,42.52,"305",31.15,"rupelian",33712,2.329,44.9762,12,1
"127691",184406,"col","",27.32,41.04,"Demirli",NA,"Demirlik",1,"Early Oligocene","",33.9,28.4,61765,"gp_mid",28.7,31.27,"308",31.15,"rupelian",33760,21.2228,38.5799,12,1
"127712",184460,"col","",8.85,47.93,"Liptingen 17",NA,"",1,"MP 21","",33.9,28.4,61807,"gp_mid",12.75,42.52,"305",31.15,"rupelian",33712,2.329,44.9762,12,1
"127713",184461,"col","",8.85,47.93,"Liptingen 1A",NA,"",6,"MP 21","",33.9,28.4,61807,"gp_mid",12.75,42.52,"305",31.15,"rupelian",33712,2.329,44.9762,12,1
"127714",184462,"col","",9.9,48.42,"Ehrenstein 8",NA,"",7,"MP 22","",33.9,28.4,61807,"gp_mid",13.74,42.98,"305",31.15,"rupelian",22585,5.7037,42.9866,12,1
"127715",184463,"col","",9.9,48.42,"Ehrenstein 10",NA,"",5,"MP 22","",33.9,28.4,61807,"gp_mid",13.74,42.98,"305",31.15,"rupelian",22585,5.7037,42.9866,12,1
"127716",184464,"col","",9.9,48.42,"Ehrenstein 11",NA,"",4,"MP 22","",33.9,28.4,61807,"gp_mid",13.74,42.98,"305",31.15,"rupelian",22585,5.7037,42.9866,12,1
"128389",185488,"col","Matt",9.15,49.98,"Landesplattenberg slate quarry",NA,"",1,"Rupelian","",33.9,28.1,62187,"gp_mid",13.17,44.56,"305",31,"rupelian",33956,2.0493,47.4687,12,1
"128391",185490,"col","",54.04,29.13,"Istehbanat",NA,"",1,"Rupelian","",33.9,28.1,62190,"gp_mid",52.1,16.45,"503",31,"rupelian",33958,47.3221,21.7918,12,1
"128480",185617,"col","",44.06,43.08,"Kora",NA,"",1,"Early Oligocene","",33.9,28.4,62236,"gp_mid",44.79,37.42,"402",31.15,"rupelian",33987,39.3861,42.3106,12,1
"128481",185618,"col","",47.46,42.87,"Talgi River",NA,"",2,"Early Oligocene","",33.9,28.4,62236,"gp_mid",47.92,37.29,"402",31.15,"rupelian",33988,43.1164,42.5667,12,1
"128851",186443,"col","",8.85,47.93,"Liptingen 1C",NA,"",6,"MP 21","",33.9,28.4,62503,"gp_mid",12.75,42.52,"305",31.15,"rupelian",33712,2.329,44.9762,12,1
"128858",186450,"col","Pshekha Horizon",44.08,43.57,"Skumey-Don",NA,"",1,"Rupelian","",33.9,28.1,59519,"gp_mid",44.79,37.9,"302",31,"rupelian",34112,39.3861,42.3106,12,1
"128860",186452,"col","Pshekha Horizon",41.94,44.54,"Kuban River",NA,"",6,"Rupelian","",33.9,28.1,59519,"gp_mid",42.79,38.84,"302",31,"rupelian",34114,35.3491,44.5449,12,1
"128861",186453,"col","",41.88,44.18,"Malyi Zelenchuk",NA,"",0,"Rupelian","",33.9,28.1,59519,"gp_mid",42.74,38.48,"302",31,"rupelian",34115,35.3491,44.5449,12,1
"128877",186469,"col","Pshekha Horizon",39.81,44.74,"Pshekha River, Gorny Luch",NA,"Gornyi Luch, Kuma Assemblage",33,"Rupelian","",33.9,28.1,59519,"gp_mid",40.84,39,"302",31,"rupelian",34121,35.3491,44.5449,12,1
"128878",186470,"col","",40.21,44.41,"Belaya River, Abadzekhskaya, Rupelian",NA,"",5,"Early Oligocene","",33.9,28.4,59519,"gp_mid",41.22,38.67,"302",31.15,"rupelian",19608,35.3491,44.5449,12,1
"128879",186471,"col","Glarner Schiefer",9.15,46.98,"Engi",NA,"",2,"Rupelian","",33.9,28.1,59519,"gp_mid",12.96,41.57,"305",31,"rupelian",34122,2.329,44.9762,12,1
"128880",186472,"col","",26.36,46.92,"Cernegura",NA,"",1,"Rupelian","",33.9,28.1,59519,"gp_mid",28.59,41.14,"302",31,"rupelian",34123,20.3356,46.0513,12,1
"128883",186475,"col","",19.1,49.5,"Rajcz",NA,"",1,"Rupelian","",33.9,28.1,59519,"gp_mid",22.1,43.82,"305",31,"rupelian",34125,12.7694,48.0857,12,1
"128893",186506,"col","",8.85,47.93,"Liptingen 1B",NA,"",4,"MP 21","",33.9,28.4,62519,"gp_mid",12.75,42.52,"305",31.15,"rupelian",33712,2.329,44.9762,12,1
"128894",186507,"col","",8.85,47.93,"Liptingen 15",NA,"",5,"MP 21","",33.9,28.4,62519,"gp_mid",12.75,42.52,"305",31.15,"rupelian",33712,2.329,44.9762,12,1
"128895",186508,"col","",8.85,47.93,"Liptingen 16",NA,"",3,"MP 21","",33.9,28.4,62519,"gp_mid",12.75,42.52,"305",31.15,"rupelian",33712,2.329,44.9762,12,1
"128896",186509,"col","",9.92,48.42,"Blaustein",NA,"Ulmer Weißkalkwerke",6,"MP 21","",33.9,28.4,62519,"gp_mid",13.75,42.97,"305",31.15,"rupelian",34128,5.7037,42.9866,12,1
"128950",186589,"col","",22.02,49.93,"Hermanowa",NA,"",23,"Rupelian","",33.9,28.1,62556,"gp_mid",24.74,44.2,"305",31,"rupelian",34142,16.37,48.3091,12,1
"128980",186633,"col","",20.63,49.51,"Przysietnica",NA,"",2,"Rupelian","",33.9,28.1,62582,"gp_mid",23.48,43.8,"305",31,"rupelian",34154,16.37,48.3091,12,1
"128981",186634,"col","",22.74,49.71,"Kniazyce",NA,"",1,"Rupelian","",33.9,28.1,62582,"gp_mid",25.38,43.97,"305",31,"rupelian",34155,16.37,48.3091,12,1
"128982",186636,"col","Törökbálint",18.71,47.63,"Máriahalom",NA,"",24,"Rupelian","",33.9,28.1,62585,"gp_mid",23.1,39.03,"308",31,"rupelian",34156,12.5965,43.731,12,1
"129007",186670,"col","Ashley",-79.82,32.92,"Wando River + Highway 41 bridge",NA,"",2,"Rupelian","",33.9,28.1,62600,"gp_mid",-66.31,35.34,"109",31,"rupelian",34162,-71.7627,30.7029,12,1
"129284",186979,"col","",9.04,44.76,"Vigoponzo",NA,"Casa del Piano",6,"Rupelian","",33.9,28.1,62676,"gp_mid",13.91,37.94,"307",31,"rupelian",34221,2.5854,42.483,12,1
"129285",186980,"col","Antognola",9.12,44.85,"Pizzocorno",NA,"",5,"Rupelian","",33.9,28.1,62676,"gp_mid",14,38.02,"307",31,"rupelian",34222,2.5854,42.483,12,1
"129286",186981,"col","",6.51,43.85,"Castellane",NA,"",3,"Rupelian","",33.9,28.1,62676,"gp_mid",10.33,38.53,"305",31,"rupelian",34223,2.5854,42.483,12,1
