"","collection_no","record_type","formation","lng","lat","collection_name","collection_subset","collection_aka","n_occs","early_interval","late_interval","max_ma","min_ma","reference_no","paleomodel","paleolng","paleolat","geoplate","mid_ma"
"22345",37956,"col","Oxford Clay",-1,52,"Meleagrinella shell bed biofacies, Lower Oxford Clay, Central England",NA,"",7,"Callovian","",166.1,163.5,10108,"gp_mid",19.16,35.75,"315",164.8
"22346",37957,"col","Oxford Clay",-1,52,"Blocky claystone biofacies, Lower Oxford Clay, Central England",NA,"",10,"Callovian","",166.1,163.5,10108,"gp_mid",19.16,35.75,"315",164.8
"22347",37958,"col","Oxford Clay",-1,52,"Calcareous clay biofacies, Lower Oxford Clay, Central England",NA,"",10,"Callovian","",166.1,163.5,10108,"gp_mid",19.16,35.75,"315",164.8
"22685",38483,"col","Upper Cornbrush",-0.333333,53.5,"Nettleton Bottom Chalk Quarry, Lincolnshire, Upper Cornbrush",NA,"",9,"Callovian","",166.1,163.5,10298,"gp_mid",19.4,37.29,"315",164.8
"22686",38484,"col","Kellaways Beds",-0.333333,53.5,"Nettleton Bottom Chalk Quarry, Lincolnshire, Kellaways Beds",NA,"",1,"Callovian","",166.1,163.5,10298,"gp_mid",19.4,37.29,"315",164.8
"22687",38485,"col","Kellaways Clay",-0.333333,53.5,"Nettleton Bottom Chalk Quarry, Lincolnshire, Kellaways Clay",NA,"",18,"Callovian","",166.1,163.5,10298,"gp_mid",19.4,37.29,"315",164.8
"22688",38486,"col","Kellaways Sand",-0.333333,53.5,"Nettleton Bottom Chalk Quarry, Lincolnshire, Kellaways Sand",NA,"",4,"Callovian","",166.1,163.5,10298,"gp_mid",19.4,37.29,"315",164.8
"22689",38487,"col","",-0.333333,53.5,"Nettleton Bottom Chalk Quarry, Lincolnshire, Lower Oxford Clay",NA,"",6,"Callovian","",166.1,163.5,10298,"gp_mid",19.4,37.29,"315",164.8
"23720",39900,"col","Kaizara",136.75,36.166668,"Izumi (Kuzuryu) Area, Kaizara Formation, Honshu",NA,"",2,"Callovian","",166.1,163.5,10664,"gp_mid",151.2,50.71,"610",164.8
"23795",39977,"col","Arato",141.75,39,"Hashiura Area, Arato Formation, Honshu",NA,"",1,"Callovian","",166.1,163.5,10664,"gp_mid",156.66,54.28,"610",164.8
"23886",40166,"col","Mitarai",136.933334,36.033333,"Makito Area, Mitarai Formation, Honshu",NA,"",12,"Callovian","",166.1,163.5,10664,"gp_mid",151.47,50.61,"610",164.8
"24136",40545,"col","Yamagami",140.916672,37.833332,"Soma Area, Yamagami Formation, Honshu",NA,"",10,"Callovian","",166.1,163.5,10664,"gp_mid",155.94,53.01,"610",164.8
"24748",41405,"col","Kamar-e-Mahdi",56.666668,33.333332,"45 km SW Tabas along Tabas-Yazd road, Iran",NA,"Reef 3335",7,"Callovian","",166.1,163.5,11049,"gp_mid",72.16,28.53,"505",164.8
"25572",42336,"col","",-1.283333,51.766666,"Wolvercote, Oxfordshire",NA,"",1,"Callovian","",166.1,163.5,11186,"gp_mid",18.98,35.49,"315",164.8
"28154",45538,"col","Dhruma",46.584442,24.231388,"Shaqra Group (upper Dhruma D7, Atash Mb.1)",NA,"",25,"Callovian","",166.1,163.5,11728,"gp_mid",45.43,-6.63,"503",164.8
"28155",45539,"col","Dhruma",46.584442,24.231388,"Shaqra Group (upper Dhruma D7, Atash Mb.2a)",NA,"",34,"Callovian","",166.1,163.5,11728,"gp_mid",45.43,-6.63,"503",164.8
"28156",45540,"col","Dhruma",46.584442,24.231388,"Shaqra Group (upper Dhruma D7 Atash Mb.2b)",NA,"",11,"Callovian","",166.1,163.5,11728,"gp_mid",45.43,-6.63,"503",164.8
"28157",45541,"col","Dhruma",46.584442,24.231388,"Shaqra Group (upper Dhruma D7 Atash Mb.3)",NA,"",32,"Callovian","",166.1,163.5,11728,"gp_mid",45.43,-6.63,"503",164.8
"28163",45547,"col","Dhruma",46.584442,24.886944,"Shaqra Group (upper Dhruma D7 Hisyan Mb.1a)",NA,"",30,"Callovian","",166.1,163.5,11728,"gp_mid",45.68,-6.02,"503",164.8
"28164",45548,"col","Dhruma",46.584442,24.231388,"Shaqra Group (upper Dhruma D7 Hisyan Mb.2)",NA,"",7,"Callovian","",166.1,163.5,11728,"gp_mid",45.43,-6.63,"503",164.8
"28165",45549,"col","Dhruma",46.584442,24.231388,"Shaqra Group (upper Dhruma D7 Hisyan Mb.3)",NA,"",10,"Callovian","",166.1,163.5,11728,"gp_mid",45.43,-6.63,"503",164.8
"28166",45550,"col","Tuwaiq Mt.Lst.",46.405556,24.525,"Shaqra Group (Tuwaiq Mt.Lst.T1,1)",NA,"",10,"Callovian","",166.1,163.5,11728,"gp_mid",45.39,-6.29,"503",164.8
"28167",45551,"col","Tuwaiq Mt.Lst.",46.405556,24.525,"Shaqra Group (Tuwaiq Mt.Lst.T1,2a)",NA,"",9,"Callovian","",166.1,163.5,11728,"gp_mid",45.39,-6.29,"503",164.8
